layout,S,H,D,head_start,heads_processed,trial,iterations,ns_per_call,max_abs_error,seed,cache_mode
SHD,32768,32,64,16,1,1,32,1183664.0625,2.54614315054e-06,0,repeated_buffer
DSH,32768,32,64,16,1,1,4,8547395.75,2.54614315054e-06,0,repeated_buffer
HSD,32768,32,64,16,1,1,32,1163503.90625,2.54614315054e-06,0,repeated_buffer
DSH,32768,32,64,16,1,2,4,8602854,2.54614315054e-06,0,repeated_buffer
HSD,32768,32,64,16,1,2,32,1152350.25,2.54614315054e-06,0,repeated_buffer
SHD,32768,32,64,16,1,2,32,1212505.21875,2.54614315054e-06,0,repeated_buffer
SHD,32768,32,64,16,1,3,32,1168181,2.54614315054e-06,0,repeated_buffer
HSD,32768,32,64,16,1,3,32,1150619.8125,2.54614315054e-06,0,repeated_buffer
DSH,32768,32,64,16,1,3,4,8550968.75,2.54614315054e-06,0,repeated_buffer
DSH,32768,32,64,16,1,4,4,8573312.5,2.54614315054e-06,0,repeated_buffer
SHD,32768,32,64,16,1,4,32,1234369.8125,2.54614315054e-06,0,repeated_buffer
HSD,32768,32,64,16,1,4,32,1167317.71875,2.54614315054e-06,0,repeated_buffer
SHD,32768,32,64,16,1,5,32,1226569,2.54614315054e-06,0,repeated_buffer
HSD,32768,32,64,16,1,5,32,1143497.375,2.54614315054e-06,0,repeated_buffer
DSH,32768,32,64,16,1,5,4,8565843.75,2.54614315054e-06,0,repeated_buffer
HSD,32768,32,64,16,1,6,32,1165699.21875,2.54614315054e-06,0,repeated_buffer
SHD,32768,32,64,16,1,6,32,1193835.9375,2.54614315054e-06,0,repeated_buffer
DSH,32768,32,64,16,1,6,4,8573437.5,2.54614315054e-06,0,repeated_buffer
SHD,32768,32,64,16,1,7,32,1181160.15625,2.54614315054e-06,0,repeated_buffer
DSH,32768,32,64,16,1,7,4,8574781.25,2.54614315054e-06,0,repeated_buffer
HSD,32768,32,64,16,1,7,32,1157850.28125,2.54614315054e-06,0,repeated_buffer
SHD,32768,32,64,16,1,8,32,1218352.84375,2.54614315054e-06,0,repeated_buffer
HSD,32768,32,64,16,1,8,32,1155585.9375,2.54614315054e-06,0,repeated_buffer
DSH,32768,32,64,16,1,8,4,8600625,2.54614315054e-06,0,repeated_buffer
DSH,32768,32,64,16,1,9,4,8599458.25,2.54614315054e-06,0,repeated_buffer
HSD,32768,32,64,16,1,9,32,1158554.6875,2.54614315054e-06,0,repeated_buffer
SHD,32768,32,64,16,1,9,32,1215729.1875,2.54614315054e-06,0,repeated_buffer
SHD,32768,32,128,16,1,0,4,5487833.25,6.30243245325e-06,0,repeated_buffer
HSD,32768,32,128,16,1,0,8,3047937.5,6.30243245325e-06,0,repeated_buffer
DSH,32768,32,128,16,1,0,2,18504021,6.30243245325e-06,0,repeated_buffer
DSH,32768,32,128,16,1,1,2,18707291.5,6.30243245325e-06,0,repeated_buffer
HSD,32768,32,128,16,1,1,8,3041062.5,6.30243245325e-06,0,repeated_buffer
SHD,32768,32,128,16,1,1,4,5528843.75,6.30243245325e-06,0,repeated_buffer
HSD,32768,32,128,16,1,2,8,3038213.5,6.30243245325e-06,0,repeated_buffer
SHD,32768,32,128,16,1,2,4,5512281.25,6.30243245325e-06,0,repeated_buffer
DSH,32768,32,128,16,1,2,2,18518562.5,6.30243245325e-06,0,repeated_buffer
HSD,32768,32,128,16,1,3,8,3037588.625,6.30243245325e-06,0,repeated_buffer
DSH,32768,32,128,16,1,3,2,18674104,6.30243245325e-06,0,repeated_buffer
SHD,32768,32,128,16,1,3,4,5786343.75,6.30243245325e-06,0,repeated_buffer
SHD,32768,32,128,16,1,4,4,5583156.25,6.30243245325e-06,0,repeated_buffer
DSH,32768,32,128,16,1,4,2,18716750,6.30243245325e-06,0,repeated_buffer
HSD,32768,32,128,16,1,4,8,3043864.5,6.30243245325e-06,0,repeated_buffer
DSH,32768,32,128,16,1,5,2,18704958.5,6.30243245325e-06,0,repeated_buffer
HSD,32768,32,128,16,1,5,8,3041573,6.30243245325e-06,0,repeated_buffer
SHD,32768,32,128,16,1,5,4,5502614.5,6.30243245325e-06,0,repeated_buffer
SHD,32768,32,128,16,1,6,4,5544625,6.30243245325e-06,0,repeated_buffer
HSD,32768,32,128,16,1,6,8,3042380.25,6.30243245325e-06,0,repeated_buffer
DSH,32768,32,128,16,1,6,2,19274979.5,6.30243245325e-06,0,repeated_buffer
DSH,32768,32,128,16,1,7,2,18569208,6.30243245325e-06,0,repeated_buffer
HSD,32768,32,128,16,1,7,8,3042322.875,6.30243245325e-06,0,repeated_buffer
SHD,32768,32,128,16,1,7,4,5507718.75,6.30243245325e-06,0,repeated_buffer
HSD,32768,32,128,16,1,8,8,3037812.5,6.30243245325e-06,0,repeated_buffer
SHD,32768,32,128,16,1,8,4,5504385.25,6.30243245325e-06,0,repeated_buffer
DSH,32768,32,128,16,1,8,2,18777083.5,6.30243245325e-06,0,repeated_buffer
DSH,32768,32,128,16,1,9,2,18661562.5,6.30243245325e-06,0,repeated_buffer
SHD,32768,32,128,16,1,9,4,5504520.75,6.30243245325e-06,0,repeated_buffer
HSD,32768,32,128,16,1,9,8,3047489.625,6.30243245325e-06,0,repeated_buffer
